Timestamp,AccumulatorCurrent,AccumulatorVoltage,BamocarCurrent,ControllerTempRaw,DAQCurrent,GlobalErrorFlag,InternalRailVoltage,MotorTempRaw,PDMIntTemperature,PackVoltage,PumpsCurrent,ResetSource,ShutdownResetCurrent,StateOfCharge,Status,SteeringAngle,TCUCurrent,TSALCurrent,Therm1,Therm10,Therm11,Therm12,Therm13,Therm14,Therm15,Therm16,Therm2,Therm3,Therm4,Therm5,Therm6,Therm7,Therm8,Therm9,TotalCurrent,TractiveVoltage,azimuth,east_vel,gnss_height,gnss_lat,gnss_long,gnss_seconds,gnss_week,north_vel,pitch,roll,status,up_vel
252.0,3.0,343.8562706018834,1.0,19381.96431763932,0.0,0.0,9.471,12340.908963798347,16.0,349.07869481717483,0.0,130.0,0.0,100.19503015129678,1.0,40.362135354453066,0.0,0.0,0.0,16.94603965277451,36.79851731085788,0.0,0.0,0.0,40.08103176500764,38.344146638760876,0.0,0.0,0.0,21.89548072534086,0.0,21.889030868295343,0.0,20.56883474315847,0.0,345.13993423613005,357.3881243574547,0.12636250597471105,1098.6479132851118,51.07998283413007,-114.13414743912496,96472.80199755475,2337.0,8.81342554422478,-4.605721083331836,2.1401535239002856,3.0,0.14269723100795909
252.10000000000002,2.8682999999999974,343.30466472071635,1.0,19382.0,0.0,0.0,9.471,12341.438929904294,16.0,348.86007097784386,0.0,130.0,0.0,100.19784960233449,1.0,40.352780214931066,0.0,0.0,13.708818516769789,7.193165007256149,44.739364065988674,5.155069555735072,6.749153638387047,15.488064526714068,51.85300033076988,43.51214367764193,10.498772761138286,7.879913654752851,6.733460944453665,11.436004757500202,12.81006016503156,15.032594628296126,3.3237170278359383,11.952027022419708,0.0,344.8089707074298,357.49820027987676,0.13900191674635134,1098.6600145510108,51.07999097341826,-114.13414724728919,96472.90433561947,2337.0,8.89775439331834,-4.5679681743674525,2.1622766355818896,3.0,0.138686769527698
252.20000000000002,2.2602365792208565,342.95364904909474,1.0,19382.0,0.0,0.0,9.471,12341.904600846114,16.0,348.7212399862105,0.0,130.0,0.0,100.20034060776739,1.0,40.395202614426125,0.0,0.0,4.336005153924836,33.69478640341035,11.96007096507417,2.4511919469201877,20.920072531503834,6.881331750975245,9.692834820654785,13.715666049895772,0.0,13.225000453685055,8.485236505254449,43.884112254619346,9.243867272628002,49.791761166439365,8.089001220820895,42.98972149578779,0.0,344.61951411066264,357.5920160352208,0.16993248061437657,1098.6684864923752,51.079998692538325,-114.13414704489625,96473.00070470106,2337.0,8.948620702656996,-4.564638332175025,2.201642183939941,3.0,0.13973679277455664
252.3,2.8747879598004706,343.36103057570386,1.0,19382.0,0.0,0.0,9.471,12342.394254414303,16.0,348.5754631500578,0.0,130.0,0.0,100.20216679692464,1.0,40.399792140530586,0.0,0.0,0.0,29.972365274833972,20.71249554540604,0.0,0.0,0.0,22.560098953852247,21.58247191697016,0.0,0.0,0.0,38.726413935928456,0.0,38.71500610995261,0.0,36.379982629080224,0.0,344.9825853595319,357.7109244409835,0.1799476092211126,1098.671442875354,51.080006901117336,-114.13414679777442,96473.10257814651,2337.0,8.998464663712898,-4.518922975950169,2.2035829916217406,3.0,0.1577089784305837
252.4,3.0,343.86953065415656,1.0,19382.0,0.0,0.0,9.471,12342.880748886095,16.0,348.43062682186417,0.0,130.0,0.0,100.2038752350731,1.0,40.37412874011241,0.0,0.0,0.0,15.828532898896716,38.1785102948714,0.0,0.0,0.0,41.58412337493544,39.78210276325566,0.0,0.0,0.0,20.451583030579876,0.0,20.44555850942154,0.0,19.212422730921006,0.0,345.41844256963424,357.8407203210782,0.210484087642644,1098.6702724320487,51.080015040933425,-114.13414652509059,96473.20340332593,2337.0,8.992019310365889,-4.557982318104517,2.253154373721809,3.0,0.1363476542009316
252.5,3.0,344.3907068884237,1.0,19382.0,0.0,0.0,9.471,12343.379370946433,16.0,348.5622850398576,0.0,130.0,0.0,100.2056262620609,1.0,40.36413806818822,0.0,0.0,18.858321703845828,7.289854019649161,44.63404307434777,8.495547250671759,17.27991317616654,15.881219453114786,50.44256438335197,44.0129953683736,11.82671246013123,8.184597428474413,7.8574715289326695,13.180456955361368,16.174118530913987,14.05206918147593,3.4966632901907944,12.398329316162863,0.0,345.86516505614895,357.97364837394593,0.23148962277367638,1098.6699031444448,51.080023387714846,-114.13414621160776,96473.30686385342,2337.0,8.991543994918521,-4.6386947792634885,2.3190294153635547,3.0,0.13791783136569025
252.60000000000002,3.0,344.78944702729495,1.0,19382.0,0.0,0.0,9.471,12343.824410128962,16.0,348.9043604701605,0.0,130.0,0.0,100.20697508335512,1.0,40.365902501468675,0.0,0.0,0.9919838117243927,35.56292746518357,10.86590701073374,0.0,14.298475796125926,8.888821488179293,6.587612004540248,11.19199270436192,0.0,13.962124345549844,8.454168718426983,46.57230317923077,8.426571268336268,53.655928871560526,8.032609376463105,43.65157518245827,0.0,346.1908134571078,358.11530823065965,0.255078293375883,1098.6673422268768,51.08003081542138,-114.13414589956874,96473.39897542297,2337.0,8.977876412789112,-4.693285089050104,2.3342071627759533,3.0,0.11159305391573134
252.70000000000002,3.0,344.96650714805423,1.0,19382.0,0.0,0.0,9.471,12344.3290732981,16.0,349.2922653502673,0.0,130.0,0.0,100.20761823210738,1.0,40.362095163204245,0.0,0.0,0.0,28.864290973860452,22.0808405292757,0.0,0.0,0.0,24.050503534576645,23.008290796320217,0.0,0.0,0.0,37.294703636865215,0.0,37.283717556676805,0.0,35.035019578900325,0.0,346.25749592763856,358.2727412941562,0.2955443206404925,1098.6657394006195,51.08003926732989,-114.13414550214277,96473.5038533597,2337.0,8.972745381632897,-4.714474211029178,2.391046545753568,3.0,0.12628570049202753
252.8,3.0,345.1118156864007,1.0,19382.0,0.0,0.0,9.471,12344.81573071146,16.0,349.6650796208589,0.0,130.0,0.0,100.20815648437092,1.0,40.39151706766202,0.0,0.0,0.0,14.717418384756458,39.55060959416282,0.0,0.0,0.0,43.07861716486369,41.21183364862063,0.0,0.0,0.0,19.015944561268178,0.0,19.01034294303727,0.0,17.86376951811361,0.0,346.29382306222516,358.43716738659293,0.30271408335470973,1098.6631208128013,51.08004736582995,-114.13414508569987,96473.60446449571,2337.0,8.960009026001504,-4.741760772369673,2.295896397425001,3.0,0.11276375720705059
252.9,3.0,345.258068798103,1.0,19382.0,0.0,0.0,9.471,12345.305551625268,16.0,349.7825620513261,0.0,130.0,0.0,100.20869823552553,1.0,40.37556708997343,0.0,0.0,18.15388544855575,6.303509716634214,40.92051526124424,6.568445492894474,18.814387141863104,19.444485946978222,47.58760007772247,40.3539797066564,11.098504670916949,14.029455960773813,11.392432018996773,12.96190050593185,17.92509492207063,18.216092417053652,6.361996797109088,18.28801828554599,0.0,346.33038634015077,358.60079443324173,0.3372853424345685,1098.66118839381,51.0800555488101,-114.13414462800554,96473.70627234362,2337.0,8.950997501015264,-4.720297457629577,2.29412464883291,3.0,0.13777396290144764
